session_id,client_id,turn_number,sender,receiver,message,timestamp
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,b48940da-05e4-4181-b211-7d6619523d80,1,representative,client,"Sorry, I can't provide a complaint for this product. As a language model AI, I don't have personal experiences or feelings. My purpose is to assist with generating human-like text based on the given input, and I don't have the capability to generate my own thoughts or opinions. Is there anything else I can assist you with?",2024-05-01 19:06:51.608
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,3cc7dcef-5d81-4ac7-a2f2-ea1cec5e0e35,1,representative,client,Domino's Pizza I'm disappointed with my order. The crust was burnt and the toppings were not evenly distributed. Can you please improve your quality control?,2024-05-01 19:06:51.612
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,8172d78d-83cd-4fcb-a71c-8ed7edd8a405,1,representative,client,"Hello, I have a complaint about your pizza. I ordered it for delivery and when it arrived, it was cold and soggy. This is not the quality I expect from your restaurant. I am disappointed and would like a refund or a replacement pizza. Thank you.",2024-05-01 19:06:51.749
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,4dbf2969-729b-478b-a849-b2508cdd5fbe,1,representative,client,This pizza is cold and undercooked! I can't believe I paid for this!,2024-05-01 19:06:59.516
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,85850cce-dae5-4404-8f72-59c494756028,1,representative,client,"Sorry, I am unable to generate a complaint based on the given parameters. Please provide a feeling and a complaint for the product.",2024-05-01 19:06:59.541
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,4be8312c-df9a-4ae6-8d13-d4707564686b,1,representative,client,"Domino's Pizza, I ordered a pepperoni pizza and it took over an hour to arrive. This is not acceptable.",2024-05-01 19:06:59.558
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,1db2dcd0-5b4f-403b-adae-48e479be4575,1,representative,client,I ordered a pizza from your store and it arrived cold and soggy. This is unacceptable and I am extremely disappointed.,2024-05-01 19:06:59.583
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,0964e92a-8b8b-45f3-af86-cfa949efaa43,1,representative,client,Just ordered a pizza from Pizza Hut and it arrived completely cold and soggy. This is unacceptable and I expect a full refund.,2024-05-01 19:06:59.612
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,6eea7441-6433-43d8-8839-5ffb9eec0833,1,representative,client,I ordered a pizza from your restaurant and it arrived over an hour late. It was cold and soggy. This is unacceptable.,2024-05-01 19:06:59.623
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,847c3456-add4-4b73-b4d3-b47eb3d07935,1,representative,client,"Pizza Hut, I ordered a large pepperoni pizza and it arrived with barely any toppings. I'm extremely disappointed, this isn't worth the price.",2024-05-01 19:06:59.621
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,38e12b66-24a6-4e44-bd99-cc23471270be,1,representative,client,"I ordered a pizza from your establishment and when it arrived, it was completely cold and soggy. This is not the quality I expect and I am highly disappointed.",2024-05-01 19:06:59.633
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,b24163f1-62c4-41d4-854c-9abdfc09dbd4,1,representative,client,Papa John's Your pizza was delivered an hour late and was cold. This is unacceptable.,2024-05-01 19:06:59.646
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,7434823a-f491-420a-bfa5-11875e575f78,1,representative,client,Dominos I just ordered a pizza and it arrived with the toppings all messed up and half the cheese missing. Really disappointed with this poor quality.,2024-05-01 19:06:59.668
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,382b7dc6-9bf8-4fa8-a05a-b91dd2280f30,1,representative,client,I ordered a pepperoni pizza but I received a vegetarian pizza instead. This is not what I paid for! Please make sure my order is correct next time.,2024-05-01 19:06:59.675
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,ebdb2eae-867a-42bb-9b29-cdab44c63b66,1,representative,client,"Hello, I placed an order for a pepperoni pizza over an hour ago and it still hasn't arrived. This is unacceptable, I am extremely disappointed in your service. Please provide an update on my order status.",2024-05-01 19:06:59.681
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,ee349b24-c3cf-4da1-aa14-bb217db4bc4d,1,representative,client,"Domino's Pizza, your online ordering system is a nightmare. I have been trying to place an order for over an hour and it keeps crashing. Please fix this issue immediately.",2024-05-01 19:06:59.762
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,add0e297-0afc-4818-8983-fb503b6acfed,1,representative,client,I ordered a pepperoni pizza from your restaurant and it arrived with only half of the toppings on it. Not happy with the quality of service.,2024-05-01 19:06:59.771
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,514aa8d7-d156-4c82-a330-b0c6603224e1,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is unacceptable and I am extremely disappointed in the quality of your food.,2024-05-01 19:06:59.779
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,d7341a8e-40e7-47d9-a0c2-599540896389,1,representative,client,Papa John's I ordered a pizza 2 hours ago and I still haven't received it. You guys need to get your act together.,2024-05-01 19:06:59.798
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,f11d7fc3-4036-44be-abb1-df5ca9da5625,1,representative,client,This pizza is undercooked and the crust is soggy. I am extremely disappointed with my order.,2024-05-01 19:06:59.819
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,4296c19d-626c-4111-b645-c4a1088c21b6,1,representative,client,"Hello, I am very disappointed with the quality of the pizza I received from your restaurant. The crust was burnt and the toppings were not evenly distributed. I was really looking forward to this pizza, but it did not meet my expectations. Can you please address this issue? Thank you.",2024-05-01 19:06:59.836
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,c5e09fba-41a8-491e-ad52-62d41fd9dd02,1,representative,client,I ordered a pizza from your restaurant and it was completely burnt. I am very disappointed and would like a refund.,2024-05-01 19:06:59.862
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,9324eff9-1f89-4792-b444-0d59d80eadb6,1,representative,client,"Hello, I am extremely disappointed with the pizza I received from your restaurant. The crust was burnt and the toppings were not evenly distributed. I am a loyal customer but this experience has left me very unsatisfied. Please improve the quality of your pizzas. Thank you.",2024-05-01 19:06:59.920
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,a0cc0093-54b0-40ff-a484-c8b4d90fe340,1,representative,client,"Pizza Hut, I ordered a pizza for pick-up and it was supposed to be ready at a certain time, but when I got there it wasn't even in the oven yet. What's the point of ordering ahead if it's not ready?",2024-05-01 19:06:59.930
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,ec7272a5-e76a-4868-bb6b-b9d19df97fa8,1,representative,client,"Domino's Pizza, my pizza was delivered over an hour late and it was cold when it arrived. This is unacceptable and I am extremely disappointed in your service.",2024-05-01 19:06:59.938
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,7a250840-546a-4489-a4a9-2d1723c3dd3b,1,representative,client,"Hello, I ordered a pizza from your restaurant and it arrived cold and soggy. The toppings were also not what I requested. I am very disappointed with the quality of the pizza and the service. I hope this can be resolved. Thank you.",2024-05-01 19:06:59.963
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,4706d62e-e7a2-445d-91dd-21dd7c3b1f6c,1,representative,client,"Sorry, I think I've received the wrong order. I ordered a large pepperoni pizza but I got a vegetarian one instead. Can you please fix this?",2024-05-01 19:06:59.974
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,82ff1f96-aae5-45a7-8d46-1aea2dd320bd,1,representative,client,I ordered a pizza from your restaurant and it was burnt and undercooked. I'm disappointed and want a refund.,2024-05-01 19:06:59.981
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,a74cfbbf-5352-4b51-8f94-70cd53e2ac6c,1,representative,client,"Domino's, I ordered a pizza from your store and was extremely disappointed. The crust was burnt and the toppings were sparse. I expect better quality from a renowned pizza chain like yours.",2024-05-01 19:06:59.993
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,57f828ad-39d4-4cd1-8e24-d6b751a5a58d,1,representative,client,I just ordered a pizza from your store and it was completely burnt! I am extremely disappointed and this is unacceptable. I demand a refund!,2024-05-01 19:07:00.018
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,ae0d5fe6-83cd-4842-a9dd-49237994d84a,1,representative,client,"Sorry, I cannot generate a complaint without any feelings or expression. Please provide more information.",2024-05-01 19:07:00.047
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,ed426c4d-3970-4b8c-85d5-d3c6a16c0d1e,1,representative,client,Domino's Pizza I ordered a pepperoni pizza and it arrived with barely any cheese or toppings. Disappointed and hungry.,2024-05-01 19:07:00.078
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,6252c721-e9d4-4715-91c6-8792f531f21d,1,representative,client,Pizza Hut your pizza was cold and the toppings were all sliding off! This is the second time this has happened. Not impressed.,2024-05-01 19:07:00.081
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,0b59dc16-f19f-4de6-8324-ab7322f4af45,1,representative,client,"Domino's I ordered a pizza 30 minutes ago, and it still hasn't arrived. This is unacceptable.",2024-05-01 19:07:00.112
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,cd301b38-fc2a-4fed-bfdd-f4cbd4365914,1,representative,client,This pizza is terrible. The crust is burnt and the toppings are all over the place. I am very disappointed and will not be ordering from this place again.,2024-05-01 19:07:00.185
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,be6671be-fd5f-446b-bea7-e453255e719a,1,representative,client,"Pizza Hut, I am extremely disappointed with my order. The pizza was cold and toppings were missing. This is unacceptable and I expect a full refund.",2024-05-01 19:07:00.186
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,7e044019-a12c-48cd-856f-8c1321a80850,1,representative,client,Can you please double check my order? I specifically asked for no onions but my pizza has onions all over it. This isn't the first time this has happened. Disappointed.,2024-05-01 19:07:00.209
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,03ecade0-07ff-45f6-8dfd-e59a797e7f00,1,representative,client,I ordered a pepperoni pizza and received a cheese pizza instead. This is not what I paid for and I am very disappointed with the service. Please fix this.,2024-05-01 19:07:00.231
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,f5e83902-c111-4c0e-a18b-1f38a7480890,1,representative,client,"Domino's Pizza, I ordered a large pepperoni pizza but received a small cheese pizza instead. This is unacceptable and I demand a refund or a new pizza.",2024-05-01 19:07:00.242
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,edd79d3c-2b2f-46b5-8ad1-b7accf6f6c7b,1,representative,client,Domino's I ordered a pepperoni pizza but got vegetarian instead. I specifically requested meat but was disappointed when I opened the box. Dissatisfied customer here.,2024-05-01 19:07:00.268
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,80c1071b-8eaf-4aae-8858-1c4094f86e57,1,representative,client,"Pizza Hut, I am extremely disappointed with my recent order. The pizza was cold and the toppings were not evenly distributed. This is not the quality I expect from your restaurant.",2024-05-01 19:07:00.277
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,e2717b23-0b66-4982-82b8-b399adc55b58,1,representative,client,I ordered a large pepperoni pizza from your restaurant and it was completely burnt. I am extremely disappointed and would like a refund or a new pizza.,2024-05-01 19:07:00.282
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,8b50dd28-03b2-4768-b171-97211d4b940e,1,representative,client,"I ordered a large pizza with extra cheese and pepperoni, but when it arrived it was a medium with barely any toppings. So disappointed.",2024-05-01 19:07:00.308
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,b6a584b4-7969-4b83-ad6d-b86e82578e80,1,representative,client,I ordered a pizza 45 minutes ago and it's still not here. This is the third time this has happened and I'm tired of it. What is going on with your delivery service?,2024-05-01 19:07:00.310
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,6661cdb3-5b5b-4c3b-89c5-d96c64084d7f,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is unacceptable and I am extremely disappointed with the quality of your product.,2024-05-01 19:07:00.311
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,fed757b5-8a6f-400b-9718-f3e3ccc801b2,1,representative,client,"Pizza Hut, I ordered a pepperoni pizza and it arrived with barely any toppings on it. This is unacceptable and I am not happy with my order.",2024-05-01 19:07:00.312
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,4b684137-0f74-451f-b482-d691b6a2a931,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. I am extremely disappointed with the quality of the food and the service. Please improve your standards.,2024-05-01 19:07:00.379
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,f867df29-67ae-44a7-ada1-ff2672609103,1,representative,client,I am extremely disappointed with the pizza I received from your store. It was cold and tasted like it had been sitting out for hours. This is unacceptable and I will not be ordering from you again.,2024-05-01 19:07:00.383
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,4bedcecb-98fd-448c-8716-61e657ce69fe,1,representative,client,"Hi, I ordered a pizza from your store and it arrived cold and soggy. This is not the first time this has happened and I am really disappointed. Can you please ensure that my food is delivered hot and fresh next time? Thank you.",2024-05-01 19:07:00.393
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,03c51bde-2fb0-460b-af82-de2e9d45ec8e,1,representative,client,I am extremely disappointed with the quality of the pizza I received from your store. It was burnt and tasted like cardboard. I am never ordering from your establishment again.,2024-05-01 19:07:00.412
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,967c3145-e78c-4a0c-ac80-eee27557cc26,1,representative,client,I ordered a pizza from your establishment and it arrived cold and soggy. This is not the quality I expect from your company.,2024-05-01 19:07:00.436
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,9fa73118-5cdf-42da-8f53-4807955795f9,1,representative,client,"Papa John's Pizza I was really craving pizza and decided to order from you, but when my pizza arrived it was cold and soggy. This is unacceptable. Please improve your delivery service.",2024-05-01 19:07:00.435
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,cb2cdaa5-394b-4b2b-8ff6-6b215164ec3f,1,representative,client,Sorry to say this but the pizza I ordered from Domino's was not up to the mark. The crust was burnt and the toppings were not evenly spread. It was a disappointing experience.,2024-05-01 19:07:00.438
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,3128f198-2668-4d55-b226-13616a920606,1,representative,client,"Pizza Hut, I just placed an online order for a large pepperoni pizza and it arrived 45 minutes late and completely cold. This is unacceptable and ruins my dinner plans. What is going on with your service?",2024-05-01 19:07:00.496
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,f756679a-b179-4ba9-a0d3-cd0e4de3b13c,1,representative,client,"Hey there, I ordered a pepperoni pizza from your restaurant and it arrived with barely any pepperoni on it. Can you please make sure the toppings are evenly distributed next time? Thank you.",2024-05-01 19:07:00.518
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,23dc8b4d-97e6-4bc1-8466-64d1af557754,1,representative,client,"Papa John's, I ordered a large pepperoni pizza with extra cheese and it arrived with barely any toppings! This is not the first time this has happened and I am extremely disappointed. Please ensure that orders are made correctly in the future.",2024-05-01 19:07:00.536
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,7a769d6a-c33e-4b1b-a20f-77c53115aab0,1,representative,client,I am extremely disappointed with the pizza I received from your restaurant. The crust was soggy and the toppings were not evenly distributed. This is not the quality I have come to expect from your establishment.,2024-05-01 19:07:00.558
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,d0a7b344-934b-47ab-94c3-d44d0b5b32d9,1,representative,client,This pizza is not what I ordered. I specifically asked for no onions and there are onions all over it! Can you please make sure my order is correct next time. Thank you.,2024-05-01 19:07:00.577
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,67bdf908-68e6-42e7-8d77-0ed21ed83d5e,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is not the first time this has happened and I am extremely disappointed. Please make sure this does not happen again.,2024-05-01 19:07:00.590
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,ac9888e7-2c3c-40a1-8c8b-c63aae585ff6,1,representative,client,I ordered a pizza from you last night and it was cold by the time it arrived. This is the third time this has happened and I am very disappointed. I expect my food to be hot and fresh when it arrives. Please improve your service.,2024-05-01 19:07:00.600
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,159207b6-aad3-4a93-896f-80fbfc75d4b1,1,representative,client,My pizza arrived cold and completely burnt on the bottom. Disappointed and not satisfied with the quality.,2024-05-01 19:07:00.702
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,a1f66bfd-5ad5-4e69-b8f3-60cf1953f81c,1,representative,client,"The pizza I ordered from your store was supposed to have extra cheese, but it barely had any cheese at all. I am extremely disappointed and will not be ordering from you again.",2024-05-01 19:07:00.750
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,704ea68b-1e28-4799-b321-3af38111ea79,1,representative,client,"Domino's Pizza is usually my go-to for a quick and easy meal, but this last order was a complete disaster. My pizza was burnt and the toppings were all wrong. Disappointing and frustrating experience.",2024-05-01 19:07:00.772
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,215f011e-bd49-480f-aca7-d4374027c6e7,1,representative,client,"This pizza was supposed to be ""extra cheese"" but there's barely any cheese on it. What a disappointment.",2024-05-01 19:07:00.825
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,6877442c-88d4-44ad-936d-a01e52483fde,1,representative,client,"Domino's Pizza, I've been ordering from you for years and this is the first time I've received a cold pizza. What happened to your quality control?",2024-05-01 19:07:00.845
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,24e9d704-c5f2-4388-8ef3-fd8ead49bf3e,1,representative,client,I ordered a pizza from your store and it was completely burnt! This is unacceptable and ruined my dinner. Please ensure proper cooking and quality control.,2024-05-01 19:07:00.854
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,5d73b8d9-db45-4cae-81be-5791126cdc7f,1,representative,client,"Pizza Hut, I ordered a large pepperoni pizza and it arrived with only a few slices of pepperoni on it. Not cool.",2024-05-01 19:07:00.894
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,0cdf8930-56da-4e2e-b029-dcc6c0421025,1,representative,client,Domino's I ordered a pizza from your store last night and it was completely burnt. I am extremely disappointed and will never order from you again.,2024-05-01 19:07:00.947
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,3f5d2708-670c-4628-adf2-25edd79cc221,1,representative,client,I ordered a pepperoni pizza from your restaurant and it arrived completely burnt and inedible. I am extremely disappointed with the quality and service.,2024-05-01 19:07:00.951
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,78de7ba3-4103-42be-9a88-f0813db9c262,1,representative,client,"Papa John's, I ordered a pizza for delivery an hour ago and it still hasn't arrived. This is unacceptable.",2024-05-01 19:07:00.976
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,33d2b68e-314b-45bc-a8bc-d206360ea39f,1,representative,client,I ordered a pepperoni pizza from your store and it was cold and soggy when I received it. Not happy with the quality.,2024-05-01 19:07:01.009
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,06548319-9eb0-4064-99bd-38ddb7a06645,1,representative,client,Can I please have some extra cheese on my pizza? There's barely any on it and I paid for it. Disappointed.,2024-05-01 19:07:01.011
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,aa60a95b-07ed-465c-839c-afdbf5f02894,1,representative,client,"Pizza Hut, I am very disappointed with my recent order. The pizza was cold and the toppings were sparse. I paid good money for this and it was not worth it. Please improve your quality control and ensure that customers receive hot and fully topped pizzas.",2024-05-01 19:07:01.028
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,2098c2a2-b60d-462b-99fa-cc9a5faf15c1,1,representative,client,"Domino's Pizza, I ordered a large pepperoni pizza and it arrived with barely any toppings. Disappointed with the quality and service.",2024-05-01 19:07:01.044
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,440fd1e5-c843-4794-8d50-4d8b03017e5d,1,representative,client,"Domino's Pizza, I ordered a large pepperoni pizza and it arrived cold and soggy. This is unacceptable, please improve your delivery service.",2024-05-01 19:07:01.068
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,2eb11a82-537f-456b-be71-24cbe41b0e54,1,representative,client,"Pizza Hut, I am extremely disappointed with the pizza I received from your store today. It was cold, undercooked, and completely ruined my dinner. This is unacceptable and I demand a refund or a replacement pizza immediately.",2024-05-01 19:07:01.093
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,9e8e65a2-99f2-4a75-b756-ac1bb06530dc,1,representative,client,I am extremely disappointed with my pizza delivery from Domino's. The crust was burned and the toppings were all over the place. This is not the quality I expect from a well-known pizza chain. Please fix this issue.,2024-05-01 19:07:01.102
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,40498cdf-2884-412d-b786-14c00cd2f2a5,1,representative,client,I am extremely disappointed with the quality of the pizza I ordered from your restaurant. The crust was burnt and the toppings were not fresh. This is not what I expect from your establishment.,2024-05-01 19:07:01.159
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,467ea74c-1364-43fc-bcbe-77f598cb0a87,1,representative,client,"Domino's Pizza, I am extremely disappointed with my order. The pizza was undercooked, the toppings were missing, and it arrived over an hour late. This is not the service I expect from a reputable pizza chain.",2024-05-01 19:07:01.150
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,7edda3e2-7f0d-4261-9af9-88a225661e2d,1,representative,client,"I ordered a pepperoni pizza from your store, but it arrived with barely any toppings and the crust was burnt. This is not the quality I expect from your company. Disappointed and dissatisfied.",2024-05-01 19:07:01.188
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,986c53b0-8f93-40cc-9776-bf0fd546b447,1,representative,client,"Pizza Hut, I ordered a large pepperoni pizza with extra cheese and it arrived with barely any toppings. This is unacceptable and I am extremely disappointed. Please ensure proper toppings are added in the future.",2024-05-01 19:07:01.192
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,215f011e-bd49-480f-aca7-d4374027c6e7,1,client,representative,sorry,2024-05-01 19:08:50.688
a1c21b8e-8a49-4c3d-8ade-486a502f02b0,215f011e-bd49-480f-aca7-d4374027c6e7,2,representative,client,"Oh, it's alright. I understand mistakes can happen. Could you please help me address this issue with my pizza order?",2024-05-01 19:08:50.688
daa9fd47-8717-482a-bc6c-a4c1364411ac,2de5fb77-e357-470c-a98e-361aa54ea3e4,1,representative,client,Why is there nothing available for me to purchase? I have been browsing for hours and everything is out of stock. What is the point of having a website if I can't even buy anything?,2024-05-01 19:17:51.166
a5893243-35ac-4759-8308-36b805acaea2,952795cb-1cba-4e04-a79a-5830c24896ad,1,representative,client,"Domino's Pizza, I ordered online for delivery and my pizza arrived cold and soggy. This is unacceptable, I'm extremely disappointed.",2024-05-01 19:18:40.320
a5893243-35ac-4759-8308-36b805acaea2,1c4ec08f-ab7d-4438-8eb8-0e296c2e9a3c,1,representative,client,Domino's I ordered a pizza for delivery and it arrived over an hour late and cold. This is unacceptable.,2024-05-01 19:18:40.321
a5893243-35ac-4759-8308-36b805acaea2,239f3267-2e5e-4df0-8147-c8dbda539fa8,1,representative,client,I ordered a large pepperoni pizza from Domino's two hours ago and it still hasn't arrived. This is completely unacceptable and I demand a refund or a fresh pizza delivered immediately.,2024-05-01 19:18:40.373
a5893243-35ac-4759-8308-36b805acaea2,2b104347-e150-41d9-a864-06391e850a8a,1,representative,client,Domino's Pizza I ordered a pepperoni pizza and it arrived with barely any pepperoni on it. Disappointing and not worth the money.,2024-05-01 19:18:40.372
a5893243-35ac-4759-8308-36b805acaea2,ac59b2e7-d678-47f5-83b1-ebea1e72f8f2,1,representative,client,"Excuse me, I have a question about your product. I'm not sure if it's the right one for me. Can you help me with that?",2024-05-01 19:18:40.382
a5893243-35ac-4759-8308-36b805acaea2,a6bbc288-9f80-48bb-91d1-43c49a40f590,1,representative,client,Dominos Pizza I ordered a meat lovers pizza and it came with barely any toppings. I am extremely disappointed and will not be ordering from you again.,2024-05-01 19:18:40.502
a5893243-35ac-4759-8308-36b805acaea2,7a7c84e4-eef7-439a-b4c6-64dabc5a4ab2,1,representative,client,This pizza tastes terrible. The crust is burnt and the toppings are scarce. I want my money back.,2024-05-01 19:18:40.505
a5893243-35ac-4759-8308-36b805acaea2,102d992a-d5df-48b2-bfb3-dad5a9b1c4f5,1,representative,client,The pizza I ordered from Pizza Hut was cold and soggy. This is unacceptable. Please make sure your delivery drivers keep the food hot and fresh.,2024-05-01 19:18:40.507
a5893243-35ac-4759-8308-36b805acaea2,2c0d638b-e94c-49e6-9476-e397753e0c7a,1,representative,client,"Dominos I ordered a pizza for delivery and it took over an hour to arrive. When I finally got it, it was cold and soggy. Not happy.",2024-05-01 19:18:40.522
a5893243-35ac-4759-8308-36b805acaea2,60b68fb2-0182-4e92-a81a-3310a0d5374b,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is unacceptable and I am extremely disappointed in the quality of your product. Please improve your standards.,2024-05-01 19:18:40.527
a5893243-35ac-4759-8308-36b805acaea2,1bb97aa1-42f4-4ca1-8ea6-4da66da7cc1d,1,representative,client,Just ordered a pizza and it arrived completely cold. Not happy with this service at all.,2024-05-01 19:18:40.538
a5893243-35ac-4759-8308-36b805acaea2,7c42ab57-1f1c-4de5-be86-c11ed125140b,1,representative,client,I ordered a pizza from your restaurant and it arrived completely cold and soggy. This is unacceptable and I am extremely disappointed with the quality of your food.,2024-05-01 19:18:40.539
a5893243-35ac-4759-8308-36b805acaea2,f0b4dd2e-854b-4278-9f4d-e02e51190165,1,representative,client,"I ordered a pepperoni pizza for delivery over an hour ago and it still hasn't arrived. This is unacceptable, I am extremely disappointed and will not be ordering from here again.",2024-05-01 19:18:40.558
a5893243-35ac-4759-8308-36b805acaea2,839fd2f8-8e85-4e9f-9ba1-7e3568b30781,1,representative,client,"Hi, I ordered a pizza from your restaurant last night and was extremely disappointed with the quality. The crust was burnt and the toppings were sparse. I love your pizza usually, but this experience was not up to par. Can you please look into this? Thank you.",2024-05-01 19:18:40.564
a5893243-35ac-4759-8308-36b805acaea2,462fd1c9-8fc1-4e41-88c1-c548fbaf15fb,1,representative,client,"Domino's, I am extremely disappointed with my recent pizza order. The crust was burnt and the toppings were not evenly spread. I paid good money for this and I expect better quality. Please address this issue.",2024-05-01 19:18:40.565
a5893243-35ac-4759-8308-36b805acaea2,a9a099a1-949e-44f0-bf8b-f0403edc9bf0,1,representative,client,I ordered a pizza from your establishment and it arrived cold and completely missing the toppings I requested. This is unacceptable.,2024-05-01 19:18:40.569
a5893243-35ac-4759-8308-36b805acaea2,14d4f85c-4a94-4e0b-9fda-8072616f193b,1,representative,client,Just ordered a pizza and it's already cold by the time I got it. So disappointed with this service.,2024-05-01 19:18:40.578
a5893243-35ac-4759-8308-36b805acaea2,24931912-fedf-4b47-98ba-7e0fde0011b1,1,representative,client,I ordered a pizza from your store and it arrived over an hour late. It was cold and soggy by the time it got to me. This is unacceptable and I expect a refund.,2024-05-01 19:18:40.617
a5893243-35ac-4759-8308-36b805acaea2,2e5484a4-897c-461b-8a8d-253979e81bf8,1,representative,client,"Domino's, I just ordered a pizza and it arrived cold and soggy. This is unacceptable!",2024-05-01 19:18:40.627
a5893243-35ac-4759-8308-36b805acaea2,2d59a40b-8b7f-42be-966c-a3690f6578ec,1,representative,client,I ordered a large pepperoni pizza from your store and it arrived with barely any toppings on it. I paid for extra toppings and this is unacceptable.,2024-05-01 19:18:40.633
a5893243-35ac-4759-8308-36b805acaea2,e61b210c-0349-428b-88c9-6edd998154a7,1,representative,client,Pizza Hut I ordered a pepperoni pizza and received a vegetarian one instead. Disappointed and hungry.,2024-05-01 19:18:40.649
a5893243-35ac-4759-8308-36b805acaea2,516487d3-2592-4276-9a8d-cb71ab6aed3c,1,representative,client,Can I please have my pizza delivered on time for once? I'm tired of constantly waiting an extra 30 minutes for my order. It's unacceptable.,2024-05-01 19:18:40.678
